r,H2O_B1-H2O_B1,H2O_B1-C12_B1,H2O_B1-C12_B2,H2O_B1-C12_B3,H2O_B1-C12_B4,H2O_B1-C4H_B1,H2O_B1-C4H_B2,C12_B1-C12_B1,C12_B1-C12_B2,C12_B1-C12_B3,C12_B1-C12_B4,C12_B1-C4H_B1,C12_B1-C4H_B2,C12_B2-C12_B2,C12_B2-C12_B3,C12_B2-C12_B4,C12_B2-C4H_B1,C12_B2-C4H_B2,C12_B3-C12_B3,C12_B3-C12_B4,C12_B3-C4H_B1,C12_B3-C4H_B2,C12_B4-C12_B4,C12_B4-C4H_B1,C12_B4-C4H_B2,C4H_B1-C4H_B1,C4H_B1-C4H_B2,C4H_B2-C4H_B2
6.75,4.291407346104367,0.415900157467981,0.48559771132937335,0.38434123115765007,0.4095568526790131,1.4569901310312303,1.474325870827167,0.9084946466061682,0.8994097001401165,0.9608727775984388,1.3541576745144472,0.9621335586744901,0.9550416651216068,0.9021270654139049,1.4117596099273109,0.9544112745835895,0.9778933221253416,0.9534656887765217,0.9793339873700975,0.9596907953396249,0.8841227295927747,0.9377059253256701,0.9358752457329004,0.9093383511141372,0.892790599490743,1.1031834415596509,1.1031834415596236,1.2082485312319986
6.8500000000000005,4.231930702080741,0.4163561320830582,0.4977680450732951,0.39110619666315394,0.42798640536737775,1.513848400857035,1.5149961251943034,0.8718067693190316,0.8600281033931038,0.9467960632905931,1.4423834321230782,0.9105279742329399,0.8868083379293927,0.8436739976849778,1.503442366865756,0.920627948400874,0.8623235520676666,0.8883386370457506,0.92343504253757,0.924912785926676,0.8317175697405089,0.8944598335111822,0.9118418674136467,0.8477857104622667,0.8791568423476033,1.0712093814505117,1.1324213461047965,1.326259234176824
6.95,4.193012709291676,0.4314424778365771,0.5176269128527733,0.39881206216420956,0.42906395095385325,1.5378662876111453,1.5609082667875327,0.8475003614957826,0.8456406357734064,0.9304499849355279,1.4812276162162645,0.883771394862084,0.8726220500993158,0.8449476495635663,1.5653680046926202,0.9157328498486742,0.862215994987399,0.7878870299022783,0.9566663364793817,0.9216048380903987,0.8458636226686724,0.8525532295263333,0.9227302837334486,0.8451203330178212,0.8644458639399526,1.1727458935652488,1.159531855327874,1.3379213715321852
7.050000000000001,4.154402760612905,0.4393714059095479,0.5166270933111528,0.4059264472681799,0.434820580003703,1.5519761045567793,1.5519761045567793,0.8268391721185618,0.8254331369220557,0.9302466034201656,1.4534471119286498,0.8242051362807936,0.8068686566394798,0.8071386270716141,1.491659602471379,0.8985352927429291,0.7916992369533303,0.7548592177155384,0.8946966050580485,0.901930353339353,0.8393745559669432,0.8343180827382267,0.9078303017560136,0.8097580699130321,0.8689910420208543,0.9149808699582291,1.0257417121111072,1.0273469417074854
7.15,4.0779007992229035,0.4536788598482795,0.5253123640348499,0.41733539081244597,0.4548025226590492,1.540822629268001,1.5488989557204085,0.8411864652845562,0.80615783780161,0.8922585006768406,1.4031037060230303,0.7823502319984289,0.7900754138224708,0.800184122820863,1.4190456721508258,0.8951378866294382,0.7760296286878492,0.7226556451762867,0.8912689112696208,0.891766898197129,0.757770108012841,0.8041211989570926,0.8922620475922708,0.8350219262532603,0.8441516865907644,1.0456306711329735,0.9410676040196773,1.014417815278258
7.25,4.018460185483096,0.4573017576421893,0.5359890802417117,0.4244129157744202,0.4563113356129418,1.5652083310485871,1.5716973029643462,0.792475613231337,0.7945916873266001,0.8861203438225723,1.427232296629357,0.7424749970978898,0.7124208113827958,0.7775727112238524,1.3436953213348988,0.8705468112247502,0.732229251967744,0.762283437682838,0.8903104051138058,0.8803144215821561,0.7848240769691586,0.7998511698267055,0.8911383441142215,0.8210257097623399,0.8087308156061651,1.183952770594653,0.9357780552199969,1.0018061905031679
7.3500000000000005,3.957282860593103,0.4674726147012495,0.545528711654138,0.43470832709139506,0.46687448369011625,1.5707584942371344,1.580062754410318,0.7808596993829108,0.7867416566439283,0.8791196683633962,1.3397470059372318,0.6719005025063435,0.6905090228527111,0.7816652630342686,1.259663909446614,0.8575204929613622,0.7263968835207056,0.6825339427042678,0.8845088891909587,0.8756638002990708,0.7463345838918138,0.7915267047329921,0.8690689192065992,0.7828870345721787,0.850010625821576,0.9599633512014871,0.9038424168235581,1.1076500206171005
7.45,3.902731006237265,0.4741547397901187,0.5475743345598029,0.4443017503749564,0.4754808205767077,1.5777127017027608,1.6162013879476622,0.7745435646329666,0.7946781689388278,0.8746311373399993,1.3296385643091255,0.7109086753470004,0.6973244331429177,0.7731060786854447,1.2862336761236999,0.8499207539020968,0.6863276656443744,0.7089680693178457,0.876213025284974,0.85962378404787,0.7542488766647885,0.7865923104840333,0.8708551231169376,0.8105264515102745,0.8221700876852025,0.9631155848397072,1.0026464483965893,0.9487407253644877
7.550000000000001,3.8473512017802816,0.48750143241886557,0.5530999778793627,0.45635550756988247,0.4869345702881459,1.5774513404302983,1.5676887148456828,0.7860997179766254,0.7704916050103336,0.8836120924294916,1.5943312349895018,0.6928314931017481,0.6695271610610529,0.764086890004797,1.5772623863867223,0.8549540624875557,0.6928314931017481,0.689052412230284,0.8667710066132684,0.8722748498150994,0.7822697403930646,0.8062039192456705,0.8615540936257252,0.7677832637191191,0.7860488212645288,1.049744686517819,0.8439947279603132,1.0777378781582942
7.65,3.7920346011282677,0.4975081635533776,0.5692862696459174,0.46391969083058654,0.4995633486423521,1.6073387860038606,1.5567260188873269,0.7816705777875216,0.7884548884626684,0.8891896322267285,1.430899612395213,0.7030573468551238,0.6963089779062526,0.763699714654623,1.411022598400356,0.8664905730350707,0.677290847232161,0.676063871059639,0.8818116633832592,0.8590060183826862,0.7785163814652286,0.7588847627048761,0.8702855235807795,0.8374112377462861,0.7791298695514897,1.0497462809355291,0.8036693930019353,0.954314800850481
7.75,3.7068836631233775,0.5003836365863046,0.5746551296526627,0.4832578556901182,0.5106949706337467,1.5694149299455133,1.5625407072472184,0.7782936370752797,0.7855144389416592,0.8790038676384673,1.0036962898005783,0.6898133038115112,0.6922043377935267,0.7758784512348599,0.9996913078807023,0.8605929059769475,0.6641096885048431,0.6521545185947649,0.8833542211335409,0.8933500715305606,0.7740972516775624,0.782465870614617,0.8770747379484494,0.8183313803448516,0.8243089652998907,0.7970113273385208,0.93250325298607,0.7173101946046687
7.8500000000000005,3.6620837273057565,0.5117788432032103,0.5804704707233133,0.4882116139140825,0.516498115322912,1.5634773744715846,1.5646426268468197,0.7767172145631985,0.7927211908723678,0.8940981475178125,0.891185016579725,0.6729332466982225,0.7218738464580933,0.7722445286784582,0.8913015418172485,0.8587910005481921,0.7003166775162454,0.6356451706907019,0.8734684723857398,0.8671808176498841,0.7626576795913188,0.833738074480655,0.8799420966926007,0.804024138912162,0.7783885866569916,0.9063074029605586,0.6758463776362951,0.9969381432566145
7.95,3.5874070268346343,0.521082631514894,0.5826604765560086,0.5032455066598109,0.5314497502602846,1.5544997505074338,1.5874473059722358,0.7838098356830282,0.812043629947172,0.897082406724431,0.8868573033043197,0.723142036322296,0.6850819291474384,0.782776996953724,0.8908337324121408,0.8663502903339854,0.727118465430117,0.712916932902185,0.889733185366108,0.8643620757800748,0.779948166434024,0.796421944166425,0.8803228769435593,0.8253930705234063,0.7651785726049747,0.6816735613407354,0.9827460509329023,0.9593924196647388
8.05,3.5715543129874394,0.532289911785066,0.6130960357859527,0.5099899701255823,0.5451158409631293,1.5662592564313014,1.5662592564313014,0.8102354108689291,0.8279511258616734,0.898590692609106,0.8922192807063964,0.7202465629149953,0.7041795242038147,0.795684975254485,0.8917206484705321,0.8927179129422607,0.688666521310261,0.7169223480092338,0.8858976760640384,0.8867343261118898,0.8155407235468255,0.7989196490180179,0.8838830003635769,0.8504449800573214,0.7906091117536141,0.9233930293781654,0.7368676374437965,0.7017787023274057
8.15,3.516281445727114,0.5469826819859436,0.6156832095618252,0.5290373042084513,0.5505771627757123,1.5202221385300323,1.557788516708819,0.8301129479402226,0.8410544524631931,0.9029984372011635,0.9115387073482832,0.727004009359251,0.6880863226128822,0.8049977179972797,0.9074847816455365,0.8955392139081094,0.7140314471104614,0.710788306548264,0.9312290476235489,0.9021335997179109,0.7929478674572649,0.8107851405493506,0.9044758679017184,0.8075419999871531,0.8405139290361601,1.117081749201355,0.7405170950350652,0.8288025881171344
8.25,3.4645312615144728,0.5562217465585805,0.6268539167555495,0.5354118950703771,0.5678267334468053,1.5376607626898213,1.5215720308675091,0.8585985248707998,0.8834032518959217,0.9461756809731384,0.9397929381846147,0.7664566340268646,0.7369166674022917,0.8368591554934084,0.9364169419989493,0.9014964814534725,0.735334169190261,0.6868042240213198,0.905380795246657,0.9221744580906732,0.8123490821757546,0.8250090678720001,0.9165701765438438,0.8097115851557035,0.8450540452243889,0.8557212553943685,0.8281740642960593,0.8791656733503787
8.350000000000001,3.4072241093739932,0.57423589281638,0.6356940408750582,0.552144945587915,0.5727168183566138,1.4783941606741722,1.5293732696629367,0.8865298781803066,0.9148947771751444,0.9470270640529117,0.9489323438838049,0.7430591340483562,0.730185621677456,0.8761270399007911,0.946203159261174,0.9370372184530931,0.7667463968108125,0.7621119323572884,0.9271009474704168,0.9373976767994783,0.8290541966859691,0.8522265189535894,0.9473864821154719,0.8717942577573576,0.8779735436953897,0.9154497685973655,0.7363649076154921,0.7781323033077607
8.45,3.3954824756828557,0.5708067283117648,0.6429118065710205,0.5536352609299406,0.5832767836871451,1.4916298093171878,1.489869922469856,0.9154459029238123,0.9457129092748126,0.9826705330687825,0.9729157316864285,0.7768643368936643,0.8155818475349667,0.9140237721380896,0.9825196856247255,0.9628592354159605,0.7683163150637664,0.7698247895043366,0.9548592418424141,0.9560711004333946,0.8412259130246604,0.8769264747848223,0.9548592418424141,0.8527908837356988,0.8809490732930096,1.0503451660266776,0.7341242277441558,0.9162585490871018
8.55,3.3586747857782577,0.5876882477524035,0.650405771768768,0.5682148740073066,0.586853323783509,1.5050732368688666,1.4672560923954117,0.9422784233619295,0.9807409844031209,1.007065646010616,0.9892375636159878,0.7892487164784691,0.7892487164784691,0.92947923239492,1.0184107893526524,0.9784817783696418,0.8123319085596689,0.819207753009388,0.9968486174073187,0.9933630702858192,0.8791258260712257,0.8756879038463662,0.980279122124446,0.8850194070281278,0.8791258260712257,0.9822634928170019,0.8201900165021765,0.8076388718717571
8.65,3.3192759562581338,0.6002341881945695,0.6557278998139652,0.5801048219824325,0.6056324091692189,1.4572797422230672,1.4745540493419445,0.9708315701209815,1.0151534483527311,1.0367463322513286,1.0396733676242496,0.797017336790423,0.808053699671928,0.9536735883025679,1.0271015107766217,1.0229268865562262,0.8171706950957799,0.7979770205192496,1.0011730859919619,1.0164010372002057,0.8814695049271566,0.8718726676388914,1.0241473328335666,0.904501914418993,0.8905865003510085,0.7037680678061347,0.7629485644170958,0.9276942711989957
8.75,3.2633762583379498,0.610133725499324,0.6670392113108242,0.5819975149621174,0.6051629949710842,1.4705859374112826,1.4916880953141867,1.0140403959267992,1.0630798214641206,1.0703483425195657,1.0597034761996558,0.884883821395118,0.841741631904736,0.9909251253171074,1.061438542516117,1.044416135141107,0.8389280108510154,0.8154811687366774,1.0325136654714298,1.0466670319840836,0.9369358108889485,0.9069238529825958,1.0403766468673494,0.8914489371871327,0.9031723582443018,1.0108194155959076,0.7456095792359543,0.7502989476588181
8.850000000000001,3.2401925919271672,0.6163867319609365,0.6726552563711585,0.5868658116186286,0.6163638119917266,1.4808592106495049,1.4611480371290193,1.0385755744996303,1.094199330079021,1.100021002258327,1.0894778164217884,0.8732508268959316,0.8682084336697609,1.0340378836257575,1.0805390284299405,1.0731587983443636,0.8475804613808805,0.8452884644598938,1.0740436480647984,1.0623864128157263,0.8879196071902464,0.9112979757843107,1.0622826941672099,0.9406355363729405,0.9140483720894947,0.9677320333054892,0.8801268176589059,0.8658655034838588
8.95,3.2006698697045937,0.619833972203725,0.6784826635500678,0.5966837627422149,0.6193633483908579,1.4927739130988986,1.4613989922410926,1.070731426099729,1.1164989693828036,1.0948054526754059,1.1109411262594207,0.8910477523616905,0.8968745233781402,1.0497242640823812,1.1061452454997274,1.1066831012858611,0.8811870629492372,0.8811870629492372,1.0808728146598279,1.0888442177124227,0.9183887548234929,0.9345244284075075,1.0957227050514011,0.9511083151466335,0.9242155258399426,0.926307187230473,0.8291943369562931,1.0856718646034575
9.05,3.171080652795888,0.6238559013401788,0.6937090003659719,0.6050282226256647,0.6297299617540202,1.4731179119935602,1.442432521772001,1.1058253035977403,1.1537706723306402,1.133562151056156,1.1347457303932733,0.9481785578461749,0.9074108251232464,1.068010984334808,1.138734831122076,1.1115563426401232,0.9039039233836397,0.8925064927299178,1.1048511642256273,1.1162906599885924,0.9924531923087101,0.9192466184944192,1.1190204641836348,0.967466517414012,0.9565074494777409,0.808535678853768,0.8548072990291377,0.9351737972284545
9.15,3.1366905829155405,0.6367319400686385,0.6854688642259666,0.6145612495368844,0.6376324903610309,1.4829061481393433,1.4773313129959622,1.1311674043065387,1.1789489827833386,1.1405255036412656,1.1470866557715524,0.9327128028348963,0.9104134622613724,1.086811295628822,1.1533905078182989,1.1397536033906435,0.9374299710331417,0.9438624731216583,1.1106353774381426,1.1211851140284588,0.9824574856527575,0.9815998187076219,1.155944449388232,0.9249938003286765,0.9541544764632848,0.8671965778592559,0.7290169033652182,1.0196707014389053
9.25,3.109300919088814,0.6386908264455495,0.7008353053868712,0.6198922264687013,0.6405371175147042,1.4145107259364724,1.4583601388288965,1.147447011573857,1.1985366320060593,1.145665569571174,1.1572468499140536,0.9462241729417815,0.9277612622502346,1.1319340976319232,1.151540132063939,1.151959743670565,0.9290200970701127,0.9357338827761298,1.1510921225001038,1.1164186405893364,0.9793734898652408,0.9852480523580057,1.137359379010523,0.9571340747140592,0.9714008693393456,1.0816654748583043,0.7594970079932146,0.9511196416857505
9.350000000000001,3.0579451106901843,0.6488191814014691,0.6986556897174916,0.625594998910566,0.6438704387133103,1.4468398747206352,1.4495093209839576,1.1657619097417053,1.2242491247636036,1.1647820756975957,1.1535704013916426,0.957715182471905,0.9688036515657049,1.1217067126686966,1.165233828142158,1.1597717304033601,0.954019026107305,0.980302804700016,1.1507449781593804,1.1479440300366404,0.9544297101478162,0.9963194822799493,1.1652641109047222,0.9987835865230159,0.9979622184419936,0.9217575131471583,0.8788638466937668,1.1316626894083923
9.45,3.0133483940795904,0.6539154306495973,0.7077483701909322,0.6323460713785546,0.661111917713002,1.4589972934690627,1.4541728328678973,1.188409217445252,1.2410120819730568,1.1684039499255208,1.1764447175941295,1.0115285727109842,0.9862001545548665,1.1520227132479124,1.1744747295153204,1.1544130141821418,0.9648921202330533,0.9789634636531186,1.1473931803478044,1.144241443081352,0.9769532717359665,0.9841899626377143,1.1535658908812816,0.9886123848554491,1.0147448797784278,0.9648921202330386,0.8281990698667102,1.0899707284113955
9.55,2.960879047507725,0.6583027676310369,0.7044991077605045,0.6390723354595457,0.6628102077203629,1.438444199685341,1.4530097266115474,1.1631744298263185,1.2566113108417,1.1596127747709646,1.1770520407934222,1.0180122332748474,0.9605374513498173,1.1428948264073582,1.179571483288766,1.1668955382340676,1.0065960094678208,0.9703790235972539,1.1367711814533976,1.132961797124906,1.010138975476898,0.999116414559769,1.1518019463403917,0.9951797856607942,0.9932114712113069,0.7785777155749789,0.9684107091477491,1.0672638348331172
9.650000000000002,2.9213762816710855,0.6656073391756073,0.7120656827638028,0.6484698008146506,0.6613277739156158,1.430955537158376,1.4118709893773334,1.1835106765960675,1.2894600010848114,1.1747984958306261,1.178075640399088,1.036348776473586,0.9873843811565676,1.159365345253864,1.1795792714363824,1.148118683579148,0.973119163623263,0.973119163623263,1.1331170334399203,1.1389426787874546,1.0066617021475197,0.9970230416520437,1.1619356547193245,0.9869988347367485,1.0155292698033578,0.9424468040021126,0.9253114075657267,0.8910406146929064
9.75,2.8786685714896962,0.6658092538872985,0.7148319103933801,0.6583878732991282,0.6742503661593395,1.4414096190713521,1.4249806086089905,1.1836975191597419,1.281840494465648,1.1563001938291184,1.178054469751694,1.0503236343868545,1.010667402236326,1.1623338924119833,1.1699343841208716,1.1626829588133465,1.01633257825783,1.0008477637990523,1.1350189696416348,1.135716720950987,1.0495682775839874,1.0216200758779006,1.1617998017432893,1.005002226214822,1.0057575830176892,1.0155352571881342,0.8648835392829566,1.216963737952723
9.850000000000001,2.8431648666422644,0.6659953221661402,0.7255361735824658,0.6603150731341911,0.6737848493402462,1.4426352345963047,1.4370845026432602,1.190884309925941,1.2997223892452474,1.152961036406747,1.17157449088929,1.0131936058290836,1.0305858992819568,1.1292095104476672,1.1705383542580552,1.144523923838119,0.9835897020795121,0.9917307756106443,1.1465532116342847,1.1242452497696627,1.0091230690635176,1.0165240450009103,1.1458803956399763,1.0361366312350015,1.0239250209383033,1.1430396169973787,1.0065327274854503,1.1101463906089648
9.95,2.803725170016467,0.6763567831679431,0.7231021194057641,0.6645344560821949,0.6883060370782318,1.409250400466803,1.4221244069558847,1.1726353556081188,1.2901567742410522,1.1485427028611526,1.1531483333516128,1.0262940384253867,1.0339096478978012,1.1493379644370965,1.1557956642634524,1.1297212680221853,1.036448184388606,1.0092495791299827,1.140033660415965,1.1194220628309197,1.037898776669066,1.0556685321047,1.1157105979355268,1.0288325749161915,1.0339096478978012,1.0073557503193762,0.9066201752874216,1.0637676723372613
10.05,2.7637839412798058,0.6735569428308794,0.7282988850405295,0.6705710187103531,0.6885398835070922,1.4247123660797822,1.3914761868810648,1.1548014858630562,1.292762957325035,1.1437866717402014,1.1433245644358343,1.020190741179884,1.0368976975685442,1.1383566416206186,1.1565479426838796,1.1357175672716362,1.0017064490051963,1.0216126098087062,1.1206910010807072,1.1140340706820995,1.0610694642585206,1.039385967668983,1.1275849095840873,1.0368976975685442,1.020190741179884,0.9558116893748667,1.0024173833195873,1.0822000119368325
10.150000000000002,2.7035695753498987,0.6919939386781893,0.7351030718156969,0.6732970511048079,0.6928826071462624,1.3809210998979375,1.4333699643861746,1.1471550024784236,1.2909042115437004,1.1234511923636485,1.1388199293997365,1.015521535672578,1.074766100210786,1.1142061537512908,1.1393775253012728,1.1313620842166916,1.0524622641493429,1.0423558384340015,1.1085034683946717,1.1210465600382742,1.0723266181415656,1.037476874295561,1.1188527862640916,1.015521535672578,1.0075060945879968,0.8906045649534533,1.0071575971495381,1.0377479278588064
10.25,2.6741201018955127,0.6924318564086759,0.7350115031988158,0.6786601086908377,0.6996936340514566,1.3946030381265002,1.38742669316187,1.1246737452505378,1.299055130883129,1.1126068540877814,1.1190313914846886,1.0330519441941706,1.0549227098006633,1.1201173357491852,1.1244990828863115,1.1081643548239626,1.0289511756429532,1.040911750584004,1.1056196691539721,1.0957595299565301,1.0197244464027142,1.0115229093002795,1.109140531041381,1.0115229093002795,1.0258755992295403,0.9492519794484203,0.9705152237881036,1.154290407009279
10.350000000000001,2.625845801205657,0.6903273478451412,0.7407352874071692,0.688232603016267,0.705962523247858,1.4245940632207652,1.422583108185046,1.1088690444435736,1.2857711339215978,1.1001935000419771,1.110952109483075,1.029944137460866,0.9934117876453,1.10020230220209,1.1082373201848539,1.0942946986038675,1.0188838847644104,1.030614455806106,1.0924834848932685,1.0781400264835899,1.0604436221692743,0.9863734450202827,1.096207475700156,1.011510382966773,1.0185487255917904,0.990581554632061,0.9585552336928524,1.0874053156111347
10.45,2.5925178072059785,0.6984339853962015,0.7345335224764863,0.6996668930833697,0.7149056320967686,1.38003467117027,1.3691850835231898,1.0919327879890113,1.2653578174944622,1.0952494342035757,1.0964001480449328,1.0017785927470668,1.0270942972569204,1.0917999494503265,1.1106032446011103,1.0771667881251088,1.0090116511784535,1.0231489926579822,1.0743981008826184,1.0661856903247309,1.0494510233175705,1.010326752711433,1.1003680351954959,1.0172310357595749,0.9896139035670072,0.9571016712239325,0.8416649811068432,1.0155506282452413
10.55,2.546456742199011,0.7034817130136017,0.7587544697483064,0.7005785626744576,0.7199651554947422,1.3849639979016732,1.3693192432962857,1.0857326105607163,1.2251294431188111,1.0865201430376756,1.09339093217365,0.9770713752519316,1.0115866070617554,1.057124686904504,1.0821009030769784,1.0716495618560598,1.0099737457622309,1.0154574741806142,1.0807148198510845,1.0615207928950459,1.0619078796069192,0.994490277286796,1.0839731255066896,1.0270700755371904,1.016102618700424,1.0967456836766551,0.9806196701108889,0.9390436899453714
10.650000000000002,2.5107590197656364,0.7101168491166815,0.7569019117682719,0.7107657623672617,0.7308820731352494,1.3737968329357357,1.3529049916975424,1.0754150416366701,1.203908178503343,1.0727010846665077,1.0647241998301067,1.0059738099239097,1.0563041547250116,1.0569340434186172,1.073080936325384,1.0573170924820199,1.0218009623770863,1.0088226973654815,1.0836003972488182,1.0588681534224313,1.018635531886451,0.9508953193868549,1.079763511805624,1.0284483664074207,0.9866646839310341,0.9848005970865258,0.9432982862093469,1.0129377570032836
10.75,2.4661695028765243,0.7216971486688404,0.7608585277728707,0.7230952145630739,0.734435082371857,1.3509976757943012,1.3829978507067568,1.058387662153067,1.1727908764760349,1.069023318992924,1.0555086820153332,0.9795781698929359,1.0190346962413035,1.0511698135408627,1.0520290513452408,1.0467785372091194,1.00381131205965,1.0286658168460232,1.0526761471642792,1.0545455699548612,1.0010151802711829,1.0246269598182374,1.0627183713203896,1.0121997074250508,1.0187240149314738,1.0287003369915602,1.025248322437895,1.1391648027087746
10.850000000000001,2.441732231796055,0.7231097061919101,0.7628487170383065,0.7248175992137045,0.7394566822576571,1.3437458310761174,1.3849182521372332,1.0295415726618267,1.1506624253443516,1.0409607967837315,1.0609675436104669,0.970754194352084,1.032055354598634,1.0405085624843164,1.0425771955365013,1.0379414859059162,1.0018622458204824,0.9887480672602753,1.0456839958836937,1.035867615808023,1.0067419401684665,0.9933227807115104,1.0480868756762618,1.032055354598634,1.0049120547879726,0.908165336985957,0.9759388695968273,0.8539465108972432
10.95,2.395081279649227,0.7313573206664378,0.7688017854249131,0.7330191901539191,0.7464189486340612,1.3395266940986792,1.3657273391715827,1.0301806305144148,1.1417791968855837,1.0400308632196107,1.0386235142842661,0.9776583561489186,0.9495113774420278,1.0217117351373146,1.0350901701487203,1.0323353594667695,0.9800538436984412,1.0049070270247384,1.040161828637426,1.034641016233185,0.9626865589644023,0.9818504593605832,1.0516553295063478,0.9983194362635512,0.9863419985159381,0.9848115481370721,0.8893247527602687,1.0580070010391518
11.05,2.34750983939577,0.7353814606760972,0.7723276933212727,0.7411740653964312,0.7549351771178335,1.3374448005298323,1.3524408838159752,1.0167873147510997,1.1324395207828437,1.0302015176731938,1.0384934696078851,0.9588672077669084,0.9597493303131521,1.0050850829928495,1.0389933390507566,1.028907737938703,0.9615135754056395,0.9573970035231689,1.0393601475842724,1.031024832049688,0.9791560263305137,0.9506340640019671,1.0337169393759793,0.9879772517929507,0.972099045960564,0.9670676803264542,0.8556588698564234,1.0716155376590437
